location,date,inc
31,2021-06-19,0
31,2021-06-26,0
31,2021-07-03,0
31,2021-07-10,0
31,2021-07-17,0
31,2021-07-24,0
31,2021-07-31,0
31,2021-08-07,0
31,2021-08-14,0
31,2021-08-21,0
31,2021-08-28,1
31,2021-09-04,0
31,2021-09-11,1
31,2021-09-18,1
31,2021-09-25,1
31,2021-10-02,0
31,2021-10-09,0
31,2021-10-16,1
31,2021-10-23,0
31,2021-10-30,0
31,2021-11-06,0
31,2021-11-13,0
31,2021-11-20,0
31,2021-11-27,3
31,2021-12-04,18
31,2021-12-11,21
31,2021-12-18,11
31,2021-12-25,30
31,2022-01-01,42
31,2022-01-08,31
31,2022-01-15,28
31,2022-01-22,18
31,2022-01-29,24
31,2022-02-05,34
31,2022-02-12,29
31,2022-02-19,32
31,2022-02-26,40
31,2022-03-05,53
31,2022-03-12,43
31,2022-03-19,61
31,2022-03-26,60
31,2022-04-02,25
31,2022-04-09,35
31,2022-04-16,29
31,2022-04-23,16
31,2022-04-30,16
31,2022-05-07,6
31,2022-05-14,4
31,2022-05-21,7
31,2022-05-28,3
31,2022-06-04,6
31,2022-06-11,9
31,2022-06-18,3
31,2022-06-25,6
31,2022-07-02,9
31,2022-07-09,5
31,2022-07-16,7
31,2022-07-23,1
31,2022-07-30,3
31,2022-08-06,3
31,2022-08-13,0
31,2022-08-20,6
31,2022-08-27,9
31,2022-09-03,8
31,2022-09-10,2
31,2022-09-17,9
31,2022-09-24,2
31,2022-10-01,18
31,2022-10-08,20
31,2022-10-15,11
31,2022-10-22,12
31,2022-10-29,12
31,2022-11-05,31
31,2022-11-12,24
31,2022-11-19,31
31,2022-11-26,60
31,2022-12-03,104
31,2022-12-10,122
31,2022-12-17,166
31,2022-12-24,140
31,2022-12-31,144
31,2023-01-07,99
31,2023-01-14,63
31,2023-01-21,59
31,2023-01-28,22
31,2023-02-04,7
31,2023-02-11,2
31,2023-02-18,6
31,2023-02-25,9
31,2023-03-04,6
31,2023-03-11,14
31,2023-03-18,11
31,2023-03-25,9
31,2023-04-01,10
31,2023-04-08,3
31,2023-04-15,6
31,2023-04-22,7
31,2023-04-29,4
31,2023-05-06,2
31,2023-05-13,4
31,2023-05-20,2
31,2023-05-27,7
31,2023-06-03,3
31,2023-06-10,1
31,2023-06-17,1
31,2023-06-24,1
31,2023-07-01,1
31,2023-07-08,1
31,2023-07-15,0
31,2023-07-22,1
31,2023-07-29,1
31,2023-08-05,1
31,2023-08-12,1
31,2023-08-19,1
31,2023-08-26,3
31,2023-09-02,2
31,2023-09-09,1
31,2023-09-16,0
31,2023-09-23,6
31,2023-09-30,1
31,2023-10-07,5
31,2023-10-14,9
31,2023-10-21,8
31,2023-10-28,7
31,2023-11-04,5
31,2023-11-11,5
31,2023-11-18,4
31,2023-11-25,8
31,2023-12-02,8
31,2023-12-09,11
31,2023-12-16,13
31,2023-12-23,53
31,2023-12-30,51
31,2024-01-06,52
31,2024-01-13,55
31,2024-01-20,35
31,2024-01-27,47
31,2024-02-03,47
31,2024-02-10,56
31,2024-02-17,56
31,2024-02-24,86
31,2024-03-02,96
31,2024-03-09,90
31,2024-03-16,69
31,2024-03-23,61
31,2024-03-30,51
31,2024-04-06,55
31,2024-04-13,46
31,2024-04-20,27
31,2024-04-27,17
32,2020-01-04,3
32,2020-01-11,2
32,2020-01-25,NA
32,2020-02-01,NA
32,2020-02-08,NA
32,2020-02-15,NA
32,2020-02-22,NA
32,2020-02-29,NA
32,2020-03-07,NA
32,2020-03-14,NA
32,2020-03-21,NA
32,2020-03-28,NA
32,2020-04-04,NA
32,2020-04-11,NA
32,2020-04-18,NA
32,2020-04-25,NA
32,2020-05-02,NA
32,2020-05-09,NA
32,2020-05-16,NA
32,2020-05-23,NA
32,2020-05-30,NA
32,2020-06-06,NA
32,2020-06-13,NA
32,2020-06-20,NA
32,2020-06-27,NA
32,2020-07-04,NA
32,2020-07-11,NA
32,2020-07-18,NA
32,2020-07-25,NA
32,2020-08-01,NA
32,2020-08-08,NA
32,2020-08-15,NA
32,2020-08-22,NA
32,2020-08-29,NA
32,2020-09-05,NA
32,2020-09-12,NA
32,2020-09-19,NA
32,2020-09-26,NA
32,2020-10-03,NA
32,2020-10-10,NA
32,2020-10-17,NA
32,2020-10-24,NA
32,2020-10-31,52
32,2020-11-07,2
32,2020-11-14,1
32,2020-11-21,5
32,2020-11-28,9
32,2020-12-05,7
32,2020-12-12,6
32,2020-12-19,10
32,2020-12-26,3
32,2021-01-02,15
32,2021-01-09,7
32,2021-01-16,12
32,2021-01-23,2
32,2021-01-30,3
32,2021-02-06,4
32,2021-02-13,0
32,2021-02-20,4
32,2021-02-27,7
32,2021-03-06,0
32,2021-03-13,11
32,2021-03-20,6
32,2021-03-27,1
32,2021-04-03,3
32,2021-04-10,2
32,2021-04-17,4
32,2021-04-24,5
32,2021-05-01,7
32,2021-05-08,2
32,2021-05-15,1
32,2021-05-22,0
32,2021-05-29,0
32,2021-06-05,1
32,2021-06-12,2
32,2021-06-19,7
32,2021-06-26,2
32,2021-07-03,1
32,2021-07-10,2
32,2021-07-17,3
32,2021-07-24,2
32,2021-07-31,0
32,2021-08-07,0
32,2021-08-14,3
32,2021-08-21,3
32,2021-08-28,5
32,2021-09-04,0
32,2021-09-11,0
32,2021-09-18,3
32,2021-09-25,1
32,2021-10-02,3
32,2021-10-09,7
32,2021-10-16,6
32,2021-10-23,3
32,2021-10-30,3
32,2021-11-06,4
32,2021-11-13,6
32,2021-11-20,9
32,2021-11-27,9
32,2021-12-04,6
32,2021-12-11,5
32,2021-12-18,4
32,2021-12-25,8
32,2022-01-01,9
32,2022-01-08,16
32,2022-01-15,5
32,2022-01-22,3
32,2022-01-29,11
32,2022-02-05,4
32,2022-02-12,6
32,2022-02-19,6
32,2022-02-26,10
32,2022-03-05,19
32,2022-03-12,23
32,2022-03-19,35
32,2022-03-26,46
32,2022-04-02,55
32,2022-04-09,97
32,2022-04-16,73
32,2022-04-23,79
32,2022-04-30,52
32,2022-05-07,46
32,2022-05-14,73
32,2022-05-21,85
32,2022-05-28,80
32,2022-06-04,62
32,2022-06-11,82
32,2022-06-18,56
32,2022-06-25,30
32,2022-07-02,23
32,2022-07-09,22
32,2022-07-16,16
32,2022-07-23,4
32,2022-07-30,5
32,2022-08-06,2
32,2022-08-13,1
32,2022-08-20,2
32,2022-08-27,6
32,2022-09-03,4
32,2022-09-10,6
32,2022-09-17,6
32,2022-09-24,10
32,2022-10-01,15
32,2022-10-08,32
32,2022-10-15,12
32,2022-10-22,14
32,2022-10-29,11
32,2022-11-05,29
32,2022-11-12,77
32,2022-11-19,138
32,2022-11-26,230
32,2022-12-03,400
32,2022-12-10,369
32,2022-12-17,251
32,2022-12-24,227
32,2022-12-31,179
32,2023-01-07,116
32,2023-01-14,37
32,2023-01-21,21
32,2023-01-28,11
32,2023-02-04,4
32,2023-02-11,11
32,2023-02-18,12
32,2023-02-25,3
32,2023-03-04,4
32,2023-03-11,3
32,2023-03-18,6
32,2023-03-25,8
32,2023-04-01,4
32,2023-04-08,4
32,2023-04-15,8
32,2023-04-22,0
32,2023-04-29,4
32,2023-05-06,7
32,2023-05-13,6
32,2023-05-20,3
32,2023-05-27,6
32,2023-06-03,6
32,2023-06-10,11
32,2023-06-17,9
32,2023-06-24,8
32,2023-07-01,7
32,2023-07-08,6
32,2023-07-15,10
32,2023-07-22,7
32,2023-07-29,5
32,2023-08-05,6
32,2023-08-12,6
32,2023-08-19,3
32,2023-08-26,4
32,2023-09-02,3
32,2023-09-09,4
32,2023-09-16,0
32,2023-09-23,4
32,2023-09-30,7
32,2023-10-07,5
32,2023-10-14,6
32,2023-10-21,7
32,2023-10-28,8
32,2023-11-04,13
32,2023-11-11,22
32,2023-11-18,30
32,2023-11-25,39
32,2023-12-02,47
32,2023-12-09,77
32,2023-12-16,118
32,2023-12-23,158
32,2023-12-30,164
32,2024-01-06,143
32,2024-01-13,151
32,2024-01-20,84
32,2024-01-27,69
32,2024-02-03,58
32,2024-02-10,35
32,2024-02-17,51
32,2024-02-24,43
32,2024-03-02,49
32,2024-03-09,43
32,2024-03-16,38
32,2024-03-23,41
32,2024-03-30,26
32,2024-04-06,35
32,2024-04-13,24
32,2024-04-20,26
32,2024-04-27,21
33,2020-03-28,NA
33,2020-04-04,NA
33,2020-04-11,NA
33,2020-04-18,NA
33,2020-04-25,NA
33,2020-05-02,NA
33,2020-05-09,NA
33,2020-05-16,NA
33,2020-05-23,NA
33,2020-05-30,NA
33,2020-06-06,NA
33,2020-06-13,NA
33,2020-06-20,NA
33,2020-06-27,NA
33,2020-07-04,NA
33,2020-07-11,NA
33,2020-07-18,NA
33,2020-07-25,NA
33,2020-08-01,NA
33,2020-08-08,NA
33,2020-08-15,NA
33,2020-08-22,NA
33,2020-08-29,NA
33,2020-09-05,NA
33,2020-09-12,NA
33,2020-09-19,NA
33,2020-09-26,NA
33,2020-10-03,NA
33,2020-10-10,NA
33,2020-10-17,NA
33,2020-10-24,0
33,2020-10-31,0
33,2020-11-07,0
33,2020-11-14,1
33,2020-11-21,1
33,2020-11-28,0
33,2020-12-05,0
33,2020-12-12,0
33,2020-12-19,0
33,2020-12-26,2
33,2021-01-02,5
33,2021-01-09,2
33,2021-01-16,0
33,2021-01-23,1
33,2021-01-30,1
33,2021-02-06,0
33,2021-02-13,1
33,2021-02-20,1
33,2021-02-27,0
33,2021-03-06,0
33,2021-03-13,0
33,2021-03-20,0
33,2021-03-27,1
33,2021-04-03,0
33,2021-04-10,1
33,2021-04-17,1
33,2021-04-24,1
33,2021-05-01,0
33,2021-05-08,3
33,2021-05-15,0
33,2021-05-22,0
33,2021-05-29,0
33,2021-06-05,0
33,2021-06-12,0
33,2021-06-19,4
33,2021-06-26,1
33,2021-07-03,0
33,2021-07-10,0
33,2021-07-17,0
33,2021-07-24,0
33,2021-07-31,0
33,2021-08-07,1
33,2021-08-14,0
33,2021-08-21,0
33,2021-08-28,0
33,2021-09-04,0
33,2021-09-11,0
33,2021-09-18,0
33,2021-09-25,0
33,2021-10-02,2
33,2021-10-09,0
33,2021-10-16,2
33,2021-10-23,1
33,2021-10-30,3
33,2021-11-06,0
33,2021-11-13,2
33,2021-11-20,0
33,2021-11-27,2
33,2021-12-04,1
33,2021-12-11,5
33,2021-12-18,10
33,2021-12-25,7
33,2022-01-01,6
33,2022-01-08,4
33,2022-01-15,9
33,2022-01-22,6
33,2022-01-29,1
33,2022-02-05,1
33,2022-02-12,10
33,2022-02-19,8
33,2022-02-26,4
33,2022-03-05,3
33,2022-03-12,15
33,2022-03-19,10
33,2022-03-26,9
33,2022-04-02,7
33,2022-04-09,14
33,2022-04-16,19
33,2022-04-23,34
33,2022-04-30,31
33,2022-05-07,23
33,2022-05-14,18
33,2022-05-21,15
33,2022-05-28,10
33,2022-06-04,8
33,2022-06-11,4
33,2022-06-18,2
33,2022-06-25,1
33,2022-07-02,3
33,2022-07-09,1
33,2022-07-16,0
33,2022-07-23,2
33,2022-07-30,2
33,2022-08-06,1
33,2022-08-13,1
33,2022-08-20,0
33,2022-08-27,0
33,2022-09-03,0
33,2022-09-10,0
33,2022-09-17,3
33,2022-09-24,1
33,2022-10-01,1
33,2022-10-08,0
33,2022-10-15,0
33,2022-10-22,1
33,2022-10-29,0
33,2022-11-05,3
33,2022-11-12,3
33,2022-11-19,9
33,2022-11-26,9
33,2022-12-03,34
33,2022-12-10,70
33,2022-12-17,83
33,2022-12-24,117
33,2022-12-31,141
33,2023-01-07,108
33,2023-01-14,47
33,2023-01-21,23
33,2023-01-28,19
33,2023-02-04,4
33,2023-02-11,8
33,2023-02-18,4
33,2023-02-25,2
33,2023-03-04,2
33,2023-03-11,4
33,2023-03-18,10
33,2023-03-25,9
33,2023-04-01,9
33,2023-04-08,6
33,2023-04-15,0
33,2023-04-22,1
33,2023-04-29,2
33,2023-05-06,3
33,2023-05-13,1
33,2023-05-20,0
33,2023-05-27,4
33,2023-06-03,1
33,2023-06-10,0
33,2023-06-17,2
33,2023-06-24,0
33,2023-07-01,1
33,2023-07-08,0
33,2023-07-15,1
33,2023-07-22,0
33,2023-07-29,1
33,2023-08-05,1
33,2023-08-12,1
33,2023-08-19,0
33,2023-08-26,0
33,2023-09-02,4
33,2023-09-09,1
33,2023-09-16,0
33,2023-09-23,2
33,2023-09-30,1
33,2023-10-07,2
33,2023-10-14,0
33,2023-10-21,0
33,2023-10-28,2
33,2023-11-04,2
33,2023-11-11,2
33,2023-11-18,2
33,2023-11-25,1
33,2023-12-02,7
33,2023-12-09,15
33,2023-12-16,28
33,2023-12-23,41
33,2023-12-30,57
33,2024-01-06,47
33,2024-01-13,47
33,2024-01-20,30
33,2024-01-27,24
33,2024-02-03,37
33,2024-02-10,45
33,2024-02-17,41
33,2024-02-24,33
33,2024-03-02,39
33,2024-03-09,33
33,2024-03-16,38
33,2024-03-23,25
33,2024-03-30,17
33,2024-04-06,16
33,2024-04-13,14
33,2024-04-20,12
33,2024-04-27,4
34,2020-03-07,NA
34,2020-03-14,NA
34,2020-03-21,NA
34,2020-03-28,NA
34,2020-04-04,NA
34,2020-04-11,NA
34,2020-04-18,NA
34,2020-04-25,NA
34,2020-05-02,NA
34,2020-05-09,NA
34,2020-05-16,NA
34,2020-05-23,NA
34,2020-05-30,NA
34,2020-06-06,NA
34,2020-06-13,NA
34,2020-06-20,NA
34,2020-06-27,NA
34,2020-07-04,NA
34,2020-07-11,NA
34,2020-07-18,NA
34,2020-07-25,NA
34,2020-08-01,NA
34,2020-08-08,NA
34,2020-08-15,NA
34,2020-08-22,NA
34,2020-08-29,NA
34,2020-09-05,NA
34,2020-09-12,NA
34,2020-09-19,NA
34,2020-09-26,NA
34,2020-10-03,NA
34,2020-10-10,NA
34,2020-10-17,NA
34,2020-10-24,2
34,2020-10-31,7
34,2020-11-07,4
34,2020-11-14,1
34,2020-11-21,13
34,2020-11-28,4
34,2020-12-05,14
34,2020-12-12,10
34,2020-12-19,14
34,2020-12-26,11
34,2021-01-02,14
34,2021-01-09,16
34,2021-01-16,7
34,2021-01-23,13
34,2021-01-30,10
34,2021-02-06,11
34,2021-02-13,11
34,2021-02-20,14
34,2021-02-27,13
34,2021-03-06,5
34,2021-03-13,10
34,2021-03-20,15
34,2021-03-27,8
34,2021-04-03,11
34,2021-04-10,10
34,2021-04-17,10
34,2021-04-24,14
34,2021-05-01,6
34,2021-05-08,8
34,2021-05-15,23
34,2021-05-22,8
34,2021-05-29,4
34,2021-06-05,2
34,2021-06-12,10
34,2021-06-19,14
34,2021-06-26,7
34,2021-07-03,6
34,2021-07-10,9
34,2021-07-17,3
34,2021-07-24,9
34,2021-07-31,5
34,2021-08-07,4
34,2021-08-14,6
34,2021-08-21,4
34,2021-08-28,6
34,2021-09-04,3
34,2021-09-11,7
34,2021-09-18,3
34,2021-09-25,7
34,2021-10-02,10
34,2021-10-09,6
34,2021-10-16,2
34,2021-10-23,13
34,2021-10-30,2
34,2021-11-06,4
34,2021-11-13,9
34,2021-11-20,18
34,2021-11-27,22
34,2021-12-04,38
34,2021-12-11,49
34,2021-12-18,73
34,2021-12-25,55
34,2022-01-01,55
34,2022-01-08,46
34,2022-01-15,33
34,2022-01-22,18
34,2022-01-29,23
34,2022-02-05,26
34,2022-02-12,23
34,2022-02-19,27
34,2022-02-26,37
34,2022-03-05,44
34,2022-03-12,37
34,2022-03-19,48
34,2022-03-26,65
34,2022-04-02,83
34,2022-04-09,142
34,2022-04-16,143
34,2022-04-23,129
34,2022-04-30,132
34,2022-05-07,124
34,2022-05-14,99
34,2022-05-21,89
34,2022-05-28,78
34,2022-06-04,53
34,2022-06-11,49
34,2022-06-18,46
34,2022-06-25,25
34,2022-07-02,15
34,2022-07-09,18
34,2022-07-16,21
34,2022-07-23,8
34,2022-07-30,9
34,2022-08-06,17
34,2022-08-13,9
34,2022-08-20,11
34,2022-08-27,14
34,2022-09-03,10
34,2022-09-10,12
34,2022-09-17,10
34,2022-09-24,15
34,2022-10-01,21
34,2022-10-08,24
34,2022-10-15,32
34,2022-10-22,35
34,2022-10-29,67
34,2022-11-05,166
34,2022-11-12,295
34,2022-11-19,320
34,2022-11-26,513
34,2022-12-03,888
34,2022-12-10,770
34,2022-12-17,620
34,2022-12-24,538
34,2022-12-31,492
34,2023-01-07,351
34,2023-01-14,176
34,2023-01-21,102
34,2023-01-28,79
34,2023-02-04,38
34,2023-02-11,26
34,2023-02-18,53
34,2023-02-25,41
34,2023-03-04,31
34,2023-03-11,22
34,2023-03-18,22
34,2023-03-25,44
34,2023-04-01,39
34,2023-04-08,39
34,2023-04-15,45
34,2023-04-22,35
34,2023-04-29,15
34,2023-05-06,21
34,2023-05-13,21
34,2023-05-20,15
34,2023-05-27,20
34,2023-06-03,25
34,2023-06-10,13
34,2023-06-17,9
34,2023-06-24,12
34,2023-07-01,6
34,2023-07-08,16
34,2023-07-15,7
34,2023-07-22,16
34,2023-07-29,8
34,2023-08-05,15
34,2023-08-12,6
34,2023-08-19,12
34,2023-08-26,16
34,2023-09-02,10
34,2023-09-09,13
34,2023-09-16,10
34,2023-09-23,29
34,2023-09-30,11
34,2023-10-07,17
34,2023-10-14,13
34,2023-10-21,33
34,2023-10-28,44
34,2023-11-04,26
34,2023-11-11,46
34,2023-11-18,33
34,2023-11-25,75
34,2023-12-02,129
34,2023-12-09,160
34,2023-12-16,305
34,2023-12-23,490
34,2023-12-30,733
34,2024-01-06,667
34,2024-01-13,570
34,2024-01-20,441
34,2024-01-27,346
34,2024-02-03,331
34,2024-02-10,323
34,2024-02-17,370
34,2024-02-24,297
34,2024-03-02,343
34,2024-03-09,272
34,2024-03-16,222
34,2024-03-23,181
34,2024-03-30,188
34,2024-04-06,168
34,2024-04-13,130
34,2024-04-20,110
34,2024-04-27,90
35,2020-03-14,NA
35,2020-03-21,NA
35,2020-03-28,NA
35,2020-04-04,NA
35,2020-04-11,NA
35,2020-04-18,NA
35,2020-04-25,NA
35,2020-05-02,NA
35,2020-05-09,NA
35,2020-05-16,NA
35,2020-05-23,NA
35,2020-05-30,NA
35,2020-06-06,NA
35,2020-06-13,NA
35,2020-06-20,NA
35,2020-06-27,NA
35,2020-07-04,NA
35,2020-07-11,NA
35,2020-07-18,NA
35,2020-07-25,NA
35,2020-08-01,NA
35,2020-08-08,NA
35,2020-08-15,NA
35,2020-08-22,NA
35,2020-08-29,NA
35,2020-09-05,NA
35,2020-09-12,NA
35,2020-09-19,NA
35,2020-09-26,NA
35,2020-10-03,NA
35,2020-10-10,NA
35,2020-10-17,NA
35,2020-10-24,NA
35,2020-10-31,5
35,2020-11-07,10
35,2020-11-14,7
35,2020-11-21,0
35,2020-11-28,1
35,2020-12-05,0
35,2020-12-12,1
35,2020-12-19,8
35,2020-12-26,3
35,2021-01-02,1
35,2021-01-09,3
35,2021-01-16,7
35,2021-01-23,11
35,2021-01-30,2
35,2021-02-06,8
35,2021-02-13,5
35,2021-02-20,1
35,2021-02-27,1
35,2021-03-06,1
35,2021-03-13,0
35,2021-03-20,1
35,2021-03-27,0
35,2021-04-03,0
35,2021-04-10,6
35,2021-04-17,2
35,2021-04-24,0
35,2021-05-01,0
35,2021-05-08,0
35,2021-05-15,0
35,2021-05-22,1
35,2021-05-29,0
35,2021-06-05,7
35,2021-06-12,7
35,2021-06-19,5
35,2021-06-26,2
35,2021-07-03,0
35,2021-07-10,0
35,2021-07-17,0
35,2021-07-24,4
35,2021-07-31,2
35,2021-08-07,4
35,2021-08-14,1
35,2021-08-21,1
35,2021-08-28,0
35,2021-09-04,3
35,2021-09-11,0
35,2021-09-18,0
35,2021-09-25,3
35,2021-10-02,4
35,2021-10-09,2
35,2021-10-16,1
35,2021-10-23,5
35,2021-10-30,2
35,2021-11-06,2
35,2021-11-13,5
35,2021-11-20,2
35,2021-11-27,1
35,2021-12-04,8
35,2021-12-11,0
35,2021-12-18,6
35,2021-12-25,4
35,2022-01-01,3
35,2022-01-08,4
35,2022-01-15,2
35,2022-01-22,0
35,2022-01-29,0
35,2022-02-05,11
35,2022-02-12,7
35,2022-02-19,7
35,2022-02-26,5
35,2022-03-05,6
35,2022-03-12,7
35,2022-03-19,16
35,2022-03-26,37
35,2022-04-02,41
35,2022-04-09,44
35,2022-04-16,29
35,2022-04-23,43
35,2022-04-30,52
35,2022-05-07,72
35,2022-05-14,38
35,2022-05-21,65
35,2022-05-28,53
35,2022-06-04,55
35,2022-06-11,31
35,2022-06-18,17
35,2022-06-25,7
35,2022-07-02,15
35,2022-07-09,0
35,2022-07-16,6
35,2022-07-23,5
35,2022-07-30,3
35,2022-08-06,2
35,2022-08-13,11
35,2022-08-20,6
35,2022-08-27,7
35,2022-09-03,17
35,2022-09-10,11
35,2022-09-17,4
35,2022-09-24,6
35,2022-10-01,14
35,2022-10-08,25
35,2022-10-15,24
35,2022-10-22,26
35,2022-10-29,53
35,2022-11-05,90
35,2022-11-12,149
35,2022-11-19,163
35,2022-11-26,176
35,2022-12-03,361
35,2022-12-10,409
35,2022-12-17,342
35,2022-12-24,361
35,2022-12-31,286
35,2023-01-07,179
35,2023-01-14,53
35,2023-01-21,29
35,2023-01-28,21
35,2023-02-04,10
35,2023-02-11,9
35,2023-02-18,3
35,2023-02-25,11
35,2023-03-04,16
35,2023-03-11,5
35,2023-03-18,3
35,2023-03-25,3
35,2023-04-01,9
35,2023-04-08,1
35,2023-04-15,4
35,2023-04-22,8
35,2023-04-29,2
35,2023-05-06,1
35,2023-05-13,1
35,2023-05-20,4
35,2023-05-27,3
35,2023-06-03,2
35,2023-06-10,1
35,2023-06-17,1
35,2023-06-24,1
35,2023-07-01,0
35,2023-07-08,1
35,2023-07-15,0
35,2023-07-22,1
35,2023-07-29,0
35,2023-08-05,2
35,2023-08-12,1
35,2023-08-19,2
35,2023-08-26,1
35,2023-09-02,2
35,2023-09-09,4
35,2023-09-16,11
35,2023-09-23,8
35,2023-09-30,6
35,2023-10-07,6
35,2023-10-14,4
35,2023-10-21,2
35,2023-10-28,2
35,2023-11-04,10
35,2023-11-11,9
35,2023-11-18,12
35,2023-11-25,21
35,2023-12-02,43
35,2023-12-09,89
35,2023-12-16,157
35,2023-12-23,232
35,2023-12-30,237
35,2024-01-06,230
35,2024-01-13,154
35,2024-01-20,114
35,2024-01-27,104
35,2024-02-03,77
35,2024-02-10,78
35,2024-02-17,73
35,2024-02-24,60
35,2024-03-02,61
35,2024-03-09,77
35,2024-03-16,45
35,2024-03-23,57
35,2024-03-30,36
35,2024-04-06,41
35,2024-04-13,19
35,2024-04-20,15
35,2024-04-27,20
36,2020-03-14,NA
36,2020-03-21,NA
36,2020-03-28,NA
36,2020-04-04,NA
36,2020-04-11,NA
36,2020-04-18,NA
36,2020-04-25,NA
36,2020-05-02,0
36,2020-05-09,0
36,2020-05-16,NA
36,2020-05-23,0
36,2020-05-30,0
36,2020-06-06,0
36,2020-06-13,0
36,2020-06-20,0
36,2020-06-27,0
36,2020-07-04,0
36,2020-07-11,0
36,2020-07-18,0
36,2020-07-25,0
36,2020-08-01,0
36,2020-08-08,0
36,2020-08-15,0
36,2020-08-22,0
36,2020-08-29,0
36,2020-09-05,0
36,2020-09-12,0
36,2020-09-19,0
36,2020-09-26,0
36,2020-10-03,0
36,2020-10-10,0
36,2020-10-17,0
36,2020-10-24,6
36,2020-10-31,13
36,2020-11-07,11
36,2020-11-14,12
36,2020-11-21,19
36,2020-11-28,20
36,2020-12-05,22
36,2020-12-12,31
36,2020-12-19,38
36,2020-12-26,38
36,2021-01-02,21
36,2021-01-09,11
36,2021-01-16,21
36,2021-01-23,20
36,2021-01-30,25
36,2021-02-06,23
36,2021-02-13,14
36,2021-02-20,21
36,2021-02-27,10
36,2021-03-06,16
36,2021-03-13,17
36,2021-03-20,12
36,2021-03-27,14
36,2021-04-03,24
36,2021-04-10,27
36,2021-04-17,21
36,2021-04-24,21
36,2021-05-01,16
36,2021-05-08,12
36,2021-05-15,9
36,2021-05-22,23
36,2021-05-29,16
36,2021-06-05,14
36,2021-06-12,6
36,2021-06-19,2
36,2021-06-26,0
36,2021-07-03,2
36,2021-07-10,1
36,2021-07-17,3
36,2021-07-24,1
36,2021-07-31,0
36,2021-08-07,7
36,2021-08-14,7
36,2021-08-21,8
36,2021-08-28,7
36,2021-09-04,8
36,2021-09-11,8
36,2021-09-18,8
36,2021-09-25,9
36,2021-10-02,8
36,2021-10-09,11
36,2021-10-16,7
36,2021-10-23,10
36,2021-10-30,13
36,2021-11-06,17
36,2021-11-13,16
36,2021-11-20,23
36,2021-11-27,24
36,2021-12-04,41
36,2021-12-11,80
36,2021-12-18,82
36,2021-12-25,65
36,2022-01-01,82
36,2022-01-08,43
36,2022-01-15,48
36,2022-01-22,27
36,2022-01-29,18
36,2022-02-05,15
36,2022-02-12,27
36,2022-02-19,40
36,2022-02-26,29
36,2022-03-05,57
36,2022-03-12,56
36,2022-03-19,95
36,2022-03-26,90
36,2022-04-02,163
36,2022-04-09,200
36,2022-04-16,231
36,2022-04-23,297
36,2022-04-30,280
36,2022-05-07,242
36,2022-05-14,192
36,2022-05-21,194
36,2022-05-28,163
36,2022-06-04,124
36,2022-06-11,104
36,2022-06-18,92
36,2022-06-25,66
36,2022-07-02,45
36,2022-07-09,36
36,2022-07-16,38
36,2022-07-23,10
36,2022-07-30,17
36,2022-08-06,11
36,2022-08-13,11
36,2022-08-20,16
36,2022-08-27,25
36,2022-09-03,23
36,2022-09-10,15
36,2022-09-17,20
36,2022-09-24,11
36,2022-10-01,28
36,2022-10-08,38
36,2022-10-15,48
36,2022-10-22,43
36,2022-10-29,106
36,2022-11-05,190
36,2022-11-12,278
36,2022-11-19,496
36,2022-11-26,789
36,2022-12-03,1326
36,2022-12-10,1498
36,2022-12-17,1719
36,2022-12-24,1526
36,2022-12-31,1309
36,2023-01-07,949
36,2023-01-14,517
36,2023-01-21,309
36,2023-01-28,211
36,2023-02-04,145
36,2023-02-11,104
36,2023-02-18,87
36,2023-02-25,55
36,2023-03-04,49
36,2023-03-11,56
36,2023-03-18,67
36,2023-03-25,72
36,2023-04-01,75
36,2023-04-08,78
36,2023-04-15,75
36,2023-04-22,47
36,2023-04-29,37
36,2023-05-06,52
36,2023-05-13,54
36,2023-05-20,50
36,2023-05-27,61
36,2023-06-03,37
36,2023-06-10,39
36,2023-06-17,37
36,2023-06-24,36
36,2023-07-01,29
36,2023-07-08,23
36,2023-07-15,17
36,2023-07-22,28
36,2023-07-29,19
36,2023-08-05,33
36,2023-08-12,21
36,2023-08-19,15
36,2023-08-26,20
36,2023-09-02,38
36,2023-09-09,21
36,2023-09-16,12
36,2023-09-23,19
36,2023-09-30,48
36,2023-10-07,37
36,2023-10-14,26
36,2023-10-21,37
36,2023-10-28,48
36,2023-11-04,57
36,2023-11-11,88
36,2023-11-18,123
36,2023-11-25,178
36,2023-12-02,345
36,2023-12-09,509
36,2023-12-16,744
36,2023-12-23,935
36,2023-12-30,1343
36,2024-01-06,1278
36,2024-01-13,1028
36,2024-01-20,863
36,2024-01-27,923
36,2024-02-03,770
36,2024-02-10,703
36,2024-02-17,790
36,2024-02-24,798
36,2024-03-02,773
36,2024-03-09,596
36,2024-03-16,414
36,2024-03-23,357
36,2024-03-30,392
36,2024-04-06,411
36,2024-04-13,366
36,2024-04-20,217
36,2024-04-27,156
37,2020-01-04,NA
37,2020-01-11,NA
37,2020-01-18,NA
37,2020-01-25,NA
37,2020-02-01,NA
37,2020-02-08,NA
37,2020-02-15,NA
37,2020-02-22,NA
37,2020-02-29,NA
37,2020-03-07,NA
37,2020-03-14,NA
37,2020-03-21,NA
37,2020-03-28,NA
37,2020-04-04,NA
37,2020-04-11,NA
37,2020-04-18,NA
37,2020-04-25,NA
37,2020-05-02,NA
